Disease,Title,Abstract,NCT_ID
Prostate Cancer,Hypofractionated Focal Lesion Ablative Microboost in prostatE Cancer, The hypo-FLAME study is a multicenter phase II study (n=100) to investigate whether a focal SBRT boost to the MRI-defined macroscopic tumor volume is feasible and associated with acceptable toxicity in addition to whole gland prostate SBRT.    ,NCT02853110
Prostate Cancer,Stereotactic Hypofractionated Accelerated Radiotherapy Post-Prostatectomy, The present phase I trial evaluates the feasibility of a postoperative stereotactic hypofractionated external beam radiation therapy delivered in patients who underwent radical prostatectomy with adverse pathological features or early biochemical failure. Modern computer-driven technology enables the implementation of ultra-high hypofractionated Image-Guided Radiotherapy (IGRT) safely. Eligible patients for this study are those with:   -  Adenocarcinoma of the prostate treated with radical prostatectomy (any type of radical prostatectomy is permitted including retropubic perineal laparoscopic or robotically assisted; there is no time limit for the date of radical prostatectomy)   -  Pathologic (p)T3 disease positive margin(s) Gleason score 8-10 or seminal vesicle involvement   -  Undetectable post-radical prostatectomy PSA that becomes detectable and then increases on 2 subsequent measurements (PSA of > 0.1 - ??2.0 ng/mL)   -  Life expectancy: 10 years   -  ECOG performance status of 0 -1   -  No distant metastases based on the following workup within 60 days prior to registration   -  Magnetic resonance imaging (MRI) of the pelvis   -  PSMA/Choline Positron Emission Tomography (PET) to exclude systemic disease in patients with biochemical recurrence   -  Patients can be on androgen deprivation therapy   -  Ability to understand and willingness to sign a study-specific informed consent prior to study. Patients enrolled in the study will undergo image-guided volumetric intensity-modulated arc radiotherapy (IGRT-VMAT) with state-of-the-art treatment-planning and quality assurance procedures with emphasis on normal tissue sparing and delivery accuracy via the use of devices that ensure stability and beam location reproducibility.    ,NCT02976402
Prostate Cancer,A Neoadjuvant Study of Androgen Ablation Combined With Cyclophosphamide and GVAX Vaccine for Localized Prostate Cancer, This research is being done to see if an investigational prostate cancer vaccine called GVAX can safely be given together with a single intravenous injection of a drug called cyclophosphamide to men that will undergo surgery to remove their cancerous prostate glands who have also received standard hormonal therapy.    ,NCT01696877
Prostate Cancer,A Phase III of ADT +/- Docetaxel +/- Local RT +/- Abiraterone Acetate in Metastatic Hormone-naïve Prostate Cancer., This is a multi-center phase III study to compare the clinical benefit of androgen deprivation therapy (+/- docetaxel) with or without local radiotherapy with or without abiraterone acetate and prednisone in patient with metastatic hormone-naïve prostate cancer.    ,NCT01957436
Prostate Cancer,Study of Current Practice Which Compare the Rate of Prostate Cancer by Using 2 Kind of Transrectal Biopsies: 3 by IRM-echography Image Fusion and 12 Systematized Guided Echographies., The purpose of the study is to show that 3 targeted biopsies on the suspicious image detected by IRM guided by a fusion of MRI and ultrasound- images with the Koelis ® system will get no lower rate of cancer detection than those obtained by 12 systematic transrectal ultrasound-guided biopsies of the prostate.    ,NCT02050542
Prostate Cancer,Study of Geriatric Patients Aged 75 Years or Older Treated and Cured for Localized Prostate Cancer: Case-control Study, This is a multicenter pilot study proposed for cases and controls 3 departments in France. Cases are cured patients who have had prostate cancer for at least 10 years. Cookies are healthy subjects selected by lottery on voter list. Volunteer subjects (cases and controls) are offered a consultation and assessment with an geriatrician.    ,NCT01797692
Prostate Cancer,Zinc/PSA Ratio as a Novel Biomarker for Prostate Cancer Detection, Although Prostate Specific Antigen (PSA) is a useful marker for early detection of the prostate cancer its specivity is not sufficient. Several PSA variations were defined in order to increase the specivity of the test but they aren't much more effective than the PSA alone for detection of disease. In older studies reported that serum and prostatic tissue zinc levels decreased in prostat cancer disease. In our study we aimed to establish the utility of serum zinc PSA free PSA/PSA (fPSA/tPSA) zinc/PSA levels for early detection of the prostate cancer.    ,NCT02013180
Prostate Cancer,Multi-Institutional Registry for Prostate Cancer Radiosurgery, To address pertinent questions regarding the utilization of stereotactic Body Radiotherapy (SBRT) to treat prostate cancer. The Florida Robotic Radiosurgery Association (FRRA) launched the first registry for prostate cancer patients treated with SBRT. The registry is designed to track surrogate treatment endpoints including prostate specific antigen (PSA) international prostate symptom score (IPSS)sexual health in men (SHIM) and visual analogue scale (VAS) scores in addition to physical and survival data. Utilizing an independent vendor (Advertek Inc.) experienced with the design and implementation of similar electronic registries FRRA developed a data collection tool that staff members with a basic medical background can use to register and upload pertinent patient data requiring no more than 20 to 30 minutes per patient. Participating patients will be monitored in follow-up for three years with analysis and publication of the results semi-annually.    ,NCT01226004
Prostate Cancer,The IMPACT Study - Identification of Men With a Genetic Predisposition to ProstAte Cancer, The IMPACT study is an international targeted prostate screening study of men at increased prostate cancer risk due to the presence of known pathogenic mutations in BRCA1 and BRCA2 genes. There are only approximately 150 men with a known BRCA1 or BRCA2 mutation in the UK. Research has shown that these men are at an increased risk of developing prostate cancer but more information is needed about the pathogenesis of prostate cancer in this defined group and the role of screening in these men. The study will offer annual PSA screening to these men to determine the incidence of prostate cancer in this group. The study will also look at new markers of early prostate cancer in this cohort. The power calculations for this study are 850 carriers and 850 controls (age-matched men without BRCA1/2 mutations). It is therefore essential to gain international collaboration to meet the target of recruiting 850 men with these known mutations and a control group of 850 men who have tested negative for a known familial mutation.    ,NCT00261456
Prostate Cancer,Early Access to Cabazitaxel in Patients With Metastatic Hormone Refractory Prostate Cancer Previously Treated With a Docetaxel-containing Regimen, The purpose of this study is to allow patients similar to that evaluated in the TROPIC trial (NCT00417079) and Investigators access to cabazitaxel for the management of metastatic Hormone Refractory Prostate Cancer (mHRPC) in those patients who have progressed during or after docetaxel and to document the overall safety of cabazitaxel in these patients. Please note that in each country patient recruitment will end when cabazitaxel becomes commercially available.    ,NCT01254279
Prostate Cancer,A Randomized Double-blind Phase 3 Efficacy Trial of PROSTVAC-V/F +/- GM-CSF in Men With Asymptomatic or Minimally Symptomatic Metastatic Castrate-Resistant Prostate Cancer, The purpose of this study is to determine whether PROSTVAC alone or in combination with GM-CSF is effective in prolonging overall survival in men with few or no symptoms from metastatic castrate-resistant prostate cancer.    ,NCT01322490
Prostate Cancer,EMD 525797 in Subjects With Asymptomatic or Mildly Symptomatic Metastatic Castrate-resistant Prostate Cancer, The primary objective of the trial is to evaluate the clinical anti-tumor activity of EMD 525797 administered as 1-hour intravenous infusion every 3 weeks in terms of progression free survival (PFS) time in subjects with asymptomatic or mildly symptomatic metastatic castrate-resistant prostate cancer (mCRPC).    ,NCT01360840
Prostate Cancer,Trial of Cabozantinib (XL184) in Castrate-Resistant Prostate Cancer Metastatic to Bone, The purpose of this study is to look at the effects of cabozantinib on castrate-resistant prostate cancer metastatic (cancer that has spread to other parts of the body) to the bone and to learn about any side effects caused by taking cabozantinib.    ,NCT01428219
Prostate Cancer,Concurrent Versus Sequential Treatment With Sipuleucel-T and Abiraterone in Men With Metastatic Castrate Resistant Prostate Cancer (mCRPC), The purpose of this study is to evaluate the impact of concurrent versus sequential administration of abiraterone acetate plus prednisone on product parameters of sipuleucel-T and to assess the safety and efficacy of sipuleucel-T with concurrent or sequential administration of abiraterone acetate plus prednisone in men with metastatic castrate resistant prostate cancer.    ,NCT01487863
Prostate Cancer,A Phase I/II Study of ODX (Osteodex) in Metastatic Castration Resistant Prostate Cancer (CRPC), This phase I/IIa study is a multi-center prospective open-label study evaluating safety and biological efficacy of up to six dose levels of Osteodex of patients with metastatic castration resistant prostate cancer (CRPC). Osteodex is a poly-bisphosphonate containing three known substances; dextran alendronate and guanidine. The objective of the study is to define the maximum tolerable dose of Osteodex when given every third week. The following objectives will also be evaluated: overall survival PSA response response markers related to bone metabolism (S-ALP and U-NTx) Quality of Life and assessment of pharmacokinetic parameters.    ,NCT01595087
Prostate Cancer,Early Switch From First-Line Docetaxel/Prednisone to Cabazitaxel/Prednisone and the Opposite Sequence Exploring Molecular Markers in Men With Metastatic Castration-Resistant Prostate Cancer (mCRPC), Primary Objectives:   -  To explore the benefit of an early switch from docetaxel/prednisone to cabazitaxel/ prednisone in men with Metastatic Castration-Resistant Prostate Cancer (mCRPC) who do not achieve ??0% prostate-specific antigen (PSA) decline from baseline by cycle 4 with the initial docetaxel treatment.   -  To evaluate the circulating tumor cells (CTCs) with clinical response/resistance to docetaxel or cabazitaxel treatment. Secondary Objectives:   -  To assess efficacy and safety of the two treatment strategies switch from cabazitaxel/prednisone to docetaxel/prednisone and docetaxel/prednisone to cabazitaxel/prednisone.   -  To evaluate efficacy in patients receiving initial taxane treatment before the switch and efficacy under the alternate taxane after the switch within each initial treatment group. To explore:   -  Ribonucleic acid (RNA) sequencing on CTCs to assess for tubulin mutations and androgen receptors (AR) isoforms.   -  Deoxyribonucleic acid (DNA) sequencing on CTCs to validate RNA sequencing results.   -  To measure PSA response (??0% and ??0% reduction in PSA from baseline) in patients who have been previously treated with a high potency AR-targeted agent (AR signaling inhibitor or CYP 17 inhibitor).    ,NCT01718353
Prostate Cancer,Evaluation of Safety of Cabazitaxel (Jevtana) in Patients With Metastatic Hormone Refractory Prostate Cancer, Primary Objective: To evaluate the safety of cabazitaxel (Jevtana) in patients with metastatic hormone refractory prostate cancer Secondary Objectives:   1. To describe the use of cabazitaxel (Jevtana) in combination with oral prednisolone for the treatment of patients with metastatic Hormone Refractory Prostate Cancer   2. To describe patient profile in terms of demography disease characteristics and prior treatment history   3. To describe efficacy outcomes: radiological response (if available) using Recist criteria V 1.1 and Prostate Specific Antigen (PSA) response    ,NCT02074137
Prostate Cancer,A Phase IIb Study to Evaluate Efficacy and Tolerability of ODX (Osteodex) in Metastatic CRPC, This phase IIb study is a randomized double-blind placebo-controlled multi-center study evaluating efficacy and tolerability of Osteodex of patients with metastatic castration resistant prostate cancer (CRPC). Osteodex is a poly-bisphosphonate containing three known substances; dextran alendronate and guanidine. The objective of the study is to evaluate the relative change of response markers to bone metabolism (B-ALP and S-P1NP) The following objectives will also be evaluated: overall survival PSA response other response markers related to bone metabolism (S-CTX and osteocalcin) safety tolerability pain and quality of life.    ,NCT02378870
Prostate Cancer,Cabazitaxel Versus the Switch to Alternative AR Targeted Therapy Enzalutamide or Abiraterone in Metastatic Castration-Resistant Prostate Cancer (mCRPC) Primary Resistant Patients to Abiraterone or Enzalutamide, Primary Objective: To demonstrate the superiority in term of radiographic Progression-Free Survival (rPFS) of cabazitaxel versus either enzalutamide or abiraterone plus prednisone in patients with metastatic Castration-Resistant Prostate Cancer (mCRPC) who have disease progression while receiving AR targeted therapy (abiraterone plus prednisone or enzalutamide) within 12 months of treatment initiation (??2 months). Secondary Objective:   -  To compare efficacy for:   -  Prostate-specific antigen (PSA) response rate and Time to PSA progression (TTPP).   -  Progression Free Survival (PFS).   -  Overall Survival (OS).   -  Tumor response rate and duration of tumor response.   -  Pain response and time to pain progression.   -  Symptomatic skeletal events (SSE) rate and time to occurrence of any SSE.   -  To analyze messenger ribonucleic acids (mRNAs) including androgen-receptor splice variant 7 messenger RNA (AR-V7) as a biomarker in Circulating Tumor Cells (CTCs).   -  To evaluate safety in the 2 treatment arms.    ,NCT02379390
Prostate Cancer,A Study of Enzalutamide and LY3023414 in Men With Prostate Cancer, The main purpose of this study is to evaluate the safety and effectiveness of the study drug known as LY3023414 in combination with enzalutamide in men with prostate cancer.    ,NCT02407054
Prostate Cancer,Cabazitaxel Versus the Switch to Alternative AR-targeted Agent (Enzalutamide or Abiraterone) in Metastatic Castration-resistant Prostate Cancer (mCRPC) Patients Previously Treated With Docetaxel and Who Rapidly Failed a Prior AR-targeted Agent, Primary Objective: To compare the radiographic progression-free survival (rPFS) of chemotherapy (cabazitaxel plus prednisone Arm A) versus AR-targeted therapy (enzalutamide or abiraterone acetate plus prednisone Arm B) in mCRPC patients who have been treated with docetaxel and who had disease progression while receiving AR-targeted therapy within 12 months of AR treatment initiation (??2 months either before or after docetaxel). Secondary Objectives:   -  To compare efficacy for:   -  Prostate-specific antigen (PSA) response rate and time to PSA progression (TTPP).   -  Progression-free survival (PFS).   -  Overall survival (OS).   -  Tumor response rate and duration of tumor response.   -  Pain response and time to pain progression.   -  Symptomatic skeletal event (SSE) rate and time to occurrence of any SSE.   -  Health status and Health-related Quality of Life (HRQOL).   -  To evaluate the correlation of a signature of resistance to AR-targeted agents with clinical outcome via the analysis of circulating tumor cell (CTC) phenotypes as well as expression and localization of proteins including AR isoforms in CTCs.   -  To evaluate safety in the 2 treatment arms.    ,NCT02485691
Prostate Cancer,INTense Exercise foR surVivAL Among Men With Metastatic Castrate-Resistant Prostate Cancer, A Study to determine if high intensity aerobic and resistance training plus psychosocial support increases overall survival compared to psychosocial support alone in patients with metastatic castrate-resistant prostate cancer.    ,NCT02730338
Prostate Cancer,18F-FDG PET/CT and Whole Body MRI for Staging and Response Prediction in Castration-resistant Prostate Cancer Patients Receiving Enzalutamide, The aim of the study is to assess the clinical utility of 18F-fluoro-deoxyglucose Positron Emission Tomography (PET)/Computed Tomography (CT) and Whole Body Magnetic Resonance Imaging (MRI) versus conventional bone scan and prostate-specific antigen (PSA) measurements in response prediction to treatment with Enzalutamide in castration-resistant prostate cancer patients. The study will assess how these 2 imaging modalities perform compared to traditional serial PSA measurements and bone scan in assessing metastatic tumour load progressive disease and response to treatment with Enzalutamide in castration-resistant prostate cancer patients. In addition measurements of serially collected circulating tumour cell (CTC) samples cell-free tumour DNA and RNA will be performed in order to evaluate their predictive value in terms of response measurement.    ,NCT02814968
Prostate Cancer,11C or 18F-Choline PET/CT and Whole Body MRI for Staging and Response Prediction in Metastatic Hormono-Sensitive Prostate Cancer Patients Receiving Enzalutamide, The aim of the study is to assess the clinical utility of 11C or 18F-Choline Positron Emission Tomography (PET)/Computed Tomography (CT) scan Whole Body Magnetic Resonance Imaging (MRI) versus conventional bone scan and prostate-specific antigen (PSA) measurements in response prediction to treatment with Enzalutamide in Hormono-Sensitive Metastatic Prostate Cancer patients. The study will assess how these 2 imaging modalities perform compared to traditional serial PSA measurements and bone scan in assessing metastatic tumour load progressive disease and response to treatment with Enzalutamide. In addition measurements of serially collected circulating tumour cell (CTC) samples cell-free tumour DNA and RNA will be performed in order to evaluate their predictive value in terms of response measurement.    ,NCT02815033
Prostate Cancer,Study of ODX (Osteodex) in Metastatic Castration Resistant Prostate Cancer (CRPC), This is a phase II randomised double-blind dose finding repeat dose Phase II multicentre study of ODX for the treatment of patients with castration resistant prostate cancer (CRPC) and skeletal metastases. The primary objective is to evaluate the relative change from baseline in response markers related to bone metabolism (alkaline phosphatase (B-ALP) and S P1NP) at 12 weeks of three different doses of ODX (3.0 6.0 and 9.0 mg/kg ODX).    ,NCT02825628
Prostate Cancer,Phase I Trial of Apalutamide Plus Abiraterone Acetate Docetaxel and Prednisone in Patients With mCRPC, This is a multi-center Phase I study of apalutamide in combination with abiraterone acetate docetaxel and prednisone in patients with metastatic mastrate resistant prostate cancer (mCRPC). This study is designed to determine the dose that apalutamide can be administered safely in combination with abiraterone acetate docetaxel and prednisone.    ,NCT02913196
Prostate Cancer,ODM-201 Maintenance Therapy in Patients With mCRPC Previously Treated With Novel Hormonal Agents., The main objective of the trial is to assess impact of maintenance therapy with ODM-201 on radiographic progression-free survival (rPFS) of patients with mCRPC pretreated with novel hormonal agents who have non-progressive disease after chemotherapy with a taxane.    ,NCT02933801
Prostate Cancer,Trial Evaluating the Safety of 2 Schedules of Cabazitaxel in Elderly Men With mCRPC Previously Treated With a Docetaxel, The purpose of this study is to evaluate the incidence of grade ??3 neutropenia and/or neutropenic complications (febrile neutropenia neutropenic infection) with two schedules of cabazitaxel (bi-weekly versus tri-weekly) plus prednisone in elderly men (??70 years) with mCRPC previously treated with a docetaxel-containing regimen.    ,NCT02961257
Prostate Cancer,uPAR PET/CT in Radium-223-dichloride Treatment of Patients With Metastatic Castration-resistant Prostate Cancer, The purpose of this study is to investigate the applicability of urokinase plasminogen activator receptor (uPAR) Positron Emission Tomography (PET) / CT molecular imaging in patients with metastatic castration-resistant prostate cancer (mCRPC)    ,NCT02964988
Prostate Cancer,Clinical Study of Atezolizumab (Anti-PD-L1) and Sipuleucel-T in Patients Who Have Asymptomatic or Minimally Symptomatic Metastatic Castrate Resistant Prostate Cancer, The purpose of the study is to compare the safety and tolerability of sequential atezolizumab followed by sipuleucel-T (Arm 1) vs. sipuleucel-T followed by atezolizumab (Arm 2) in patients who have asymptomatic or minimally symptomatic metastatic CRPC not previously treated with docetaxel or cabazitaxel.    ,NCT03024216
Prostate Cancer,Expression of Molecular Markers in Circulating Tumor Cells of Metastatic Castration-Resistant Prostate Cancer," As prostate cancer progresses into castration-resistant stage from initial hormone-sensitive status the biological behavior of tumor cells that dissociated from primary lesions changed. Considered a ""liquid biopsy"" these circulating tumor cells (CTCs) can show how a patient's cancer responded to treatments. The purpose of this study is to determine whether sequentially analyzing the expression of molecular markers in high volume circulating tumor cells in metastatic castration-resistant prostate cancer patients can predict the therapeutic effects and outcomes of these patients.    ",NCT03089099
Prostate Cancer,Multicenter Study Comparing Taxotere Plus Curcumin Versus Taxotere Plus Placebo Combination in First-line Treatment of Prostate Cancer Metastatic Castration Resistant (CURTAXEL), Multicenter randomized phase II study double-blind comparing Taxotere plus curcumin versus Taxotere plus placebo combination in first-line treatment of prostate cancer metastatic castration resistant. Assess time to progression (time to progression) of metastatic disease (from first day of treatment in the trial).    ,NCT02095717
Prostate Cancer,Abiraterone/Prednisone Olaparib or Abiraterone/Prednisone + Olaparib in Patients With Metastatic Castration-Resistant Prostate Cancer With DNA Repair Defects, This is a biomarker preselected randomized open-label multicenter phase II study in men with metastatic castration resistant prostate cancer (mCRPC). Patients with tumors that have ATM BRCA1 and/or BRCA2 mutations/deletions/loss of heterozygosity will be randomized in a 1:1:1 fashion to each arm. Patients with mutations in noncanonical DNA repair genes including FANCA PALB2 RAD51 ERCC3 MRE11 NBN MLH3 CDK12 CHEK2 HDAC2 ATR PMS2 GEN1 MSH2 MSH6 BRIP1 or FAM175A defects will be assigned to Arm IV with single agent olaparib.    ,NCT03012321
Prostate Cancer,Efficacy and Safety Study of BAY1841788 (ODM-201) in Men With High-risk Non-metastatic Castration-resistant Prostate Cancer (ARAMIS), The purpose of this study is to assess the safety and efficacy of BAY1841788 (ODM-201) in patients with non-metastatic castration-resistant prostate cancer.    ,NCT02200614
Prostate Cancer,C-Acetate PET/CT Imaging to Evaluate Treatment Changes in Prostate Cancer, Patients with castrate resistant prostate cancer (CRPCA) with osseous metastatic disease planning to undergo Ra-223 therapy may be eligible for this study. Positron emission tomography (PET/CT) imaging will use the investigational radiotracer [11C]acetate. Imaging will occur prior to Ra-223 therapy and after 2 cycles in addition to standard of care 99mTcMDP bone scan at baseline and a research 99mTc-MDP bone scan post-therapy    ,NCT02715583
Prostate Cancer,Post-marketing Surveillance Regarding Efficacy and Safety of SpaceOAR?? A treatment with SpaceOAR??hydrogel does reduce late toxicity Grad 2 and Grad 3 of radiation therapy in prostate cancer patients    ,NCT01999660,
Prostate Cancer,Palladium-103 Seed Implant and Single Daily Dosing of Uroxatral Vs. Twice Daily Dosing of Flomax- A 3 Month Retrospective Efficacy Analysis, In the past ten years newer drugs with more selective affinity for the alpha-receptor have been introduced. Alfuzosin (Uroxatral) and Tamulosin(Flomax are two second generation alpha-blockers. In the course of our clinical proctice both drugs have been used routinely. This retrospective comparison is intended to be a priliminary comparison of their effectiveness and side effects.    ,NCT00264017
Prostate Cancer,Prehabilitation for Prostate Cancer Surgery, Radical prostatectomy is the most common and effective treatment for localized prostate cancer. Unfortunately radical prostatectomy is associated with significant adverse effects such as urinary incontinence sexual dysfunction and reduced physical function that collectively diminish health-related quality of life which may persist for up to two years postoperatively. The primary objective of this trial is to assess the feasibility of conducting of a multi-site randomized controlled trial to test the effect of a comprehensive prehabilitation program versus standard care for men with prostate cancer undergoing radical prostatectomy. We hypothesize that men with prostate cancer undergoing radical prostatectomy in the comprehensive prehabilitation program (full-body exercises and pelvic floor muscle exercises) will report better health-related quality of life urological symptoms and physical fitness physical activity and pain as well as a shorter postoperative length of stay than participants receiving standard preoperative care (pelvic floor muscle exercises alone). Our secondary objective is to report estimates of efficacy on several clinically important outcomes for this population that will be used for sample size calculations in an adequately powered trial.    ,NCT02036684
Prostate Cancer,Advanced Pelvic Floor Training Program for Prostate Cancer Surgery, Radical prostatectomy is a common and effective treatment for prostate cancer but is associated with urinary incontinence that can persist for several months after surgery and significantly reduce quality of life. Studies have shown that routine performance of pelvic floor exercises after radical prostatectomy can aid in the recovery of urinary control; however conventional pelvic floor exercises do not produce consistent results. Research indicates that incorporating other deep abdominal muscles can further activate the pelvic floor making it stronger than by activating the pelvic floor alone. Specifically 'Pfilates' and 'Hypopressives' are two new techniques that combine traditional pelvic floor exercises with activation of supportive muscles. Our proposed study will be the first to test the effect of an advanced pelvic floor exercise training program that includes Pfilates and Hypopressives to treat urinary incontinence following radical prostatectomy. Our primary aim of this study is to assess the feasibility of conducting a full-scale RCT of an advanced pelvic floor exercise training program including standard pelvic floor exercises Pfilates and Hypopressives techniques on urinary incontinence. Feasibility will be determined by measuring recruitment success retention outcome capture and intervention adherence tolerance and safety. We hypothesize men under going radical prostatectomy for prostate cancer in the advance pelvic floor training program will report greater improvement in urinary incontinence and health-related quality of life.    ,NCT02233608
Prostate Cancer,Identifying Prostate Brachytherapy Seeds Using MRI, This study will look at the feasibility of using a type of Magnetic Resonance Imaging called Susceptibility Weighted Imaging (SWI) to detect your implanted radioactive seeds. Researchers hope that using SWI will eliminate the need to use CT imaging to detect your implanted radioactive seeds. This study will also see if the MRI seed detection is as effective as current standard practice of seed detection (routine MRI and CT imaging). This technique would be beneficial for brachytherapy without the need to fuse the MRI and CT images as is done currently.    ,NCT01878058
Prostate Cancer,Effect of Zoledronic Acid in Patients With Prostate Cancer and Bone Metastasis, It is the aim of this clinical study to evaluate the skeletal-related event rate and tolerability of zoledronic acid in patients with prostate cancer patients and bone metastases.    ,NCT00237159
Prostate Cancer,Phase 1 Trial of the Mammalian Target of Rapamycin (mTOR) Inhibitor Everolimus Plus Radiation Therapy (RT) for Salvage Treatment of Biochemical Recurrence in Prostate Cancer Patients Following Prostatectomy, This is a Phase 1 dose escalation study of an investigational agent everolimus given in combination with standard radiation therapy in prostate cancers with a rising PSA following a prostatectomy. A maximum of 33 people will be enrolled on this study at the University of Pennsylvania. The primary objective of this study is to determine the acute and chronic toxicities and maximum tolerated dose of everolimus with concurrent radiation.    ,NCT01548807
Prostate Cancer,Chemoprevention of Prostate Cancer HDAC Inhibition and DNA Methylation, The objective of the study is to identify mechanisms by which compounds found in cruciferous vegetables alter gene expression via epigenetic modifications (changes in gene expression) and may prevent prostate cancer development. The investigators have found that sulforaphane (SFN) an isothiocyanate found in cruciferous vegetables inhibits histone deacetylase (HDAC) activity in human colorectal and prostate cancer cells.    ,NCT01265953
Prostate Cancer,Firmagon (Degarelix) Intermittent Therapy, Men with localized prostate cancer requiring intermittent androgen deprivation therapy for biochemical recurrence following radical therapy will be asked to participate in a phase 4 safety and efficacy clinical trial comparing 10 months versus 4 months of degarelix (Firmagon®) therapy with the endpoint of prolonging the off treatment interval.    ,NCT01512472
Prostate Cancer,Post-radiation Prostate Cancer Local Recurrences: Detection With Histoscanning??and MRI, Inclusion criteria:   -  Patients with biochemical recurrence (Phoenix criteria: PSA nadir + 2 ng/ml) after radiation therapy for prostate cancer addressed for prostate biopsy OR   -  Patients referred to our institution for biopsy-proven local recurrence after radiation therapy for prostate cancer but needing a re-assessment with biopsy (insufficient number of biopsy and/or imprecise location of positive biopsy and/or questionable diagnostic of recurrence) Study Design:   -  Included patients will undergo an endorectal US examination with a Histoscanning??acquisition and a multiparametric (T2-weighted diffusion-weighted and dynamic contrast-enhanced) MRI.   -  Two independent operators will separately define suspicious focal lesion on Histoscanning??images and on MR images.   -  Random biopsies (at least 2 cores) will be performed in sextants negative at Histoscanning??and at MRI ; In sextants positive at Histoscanning??and/or at MRI targeted biopsies will be performed in the suspicious part of the sextant (at least two cores per suspicious lesion).   -  Histoscanning??and MRI results will be compared to biopsy results. A total of 30 patients will be included    ,NCT01857037
Prostate Cancer,Development of Clinical Assessment Technique Using Multi-radiotracer PET/MR in Prostate Cancer, To development of clinical assessment technique using multi-radiotracer positron emission tomography/magnetic resonance (PET/MR) in prostate cancer   -  to establish the optimal imaging technique of PET/MR using multiple radioactive tracers for prostate cancer   -  to establish the imaging biomarker using PET/MR for clinical assessment of prostate cancer and early detection of recurrent prostate cancer    ,NCT01938339
Prostate Cancer,Pilot Study of Whole Gland Salvage HDR Prostate Brachytherapy for Locally Recurrent Prostate Cancer, Radiation therapy is considered a standard treatment option for the management of localized prostate cancer. Among the 20-30% of patients who recur there is no consensus on the optimal salvage therapy. Salvage options available for isolated local recurrence include; temporary or permanent implantation of radioactive seeds into the prostate complete removal of the prostate gland use of low temperatures to treat the disease (cryotherapy) and high frequency ultrasound to treat the disease. There are risks of complications associated with all these treatments and there is presently no consensus as to which treatment is the best. The aim of this pilot study is to look at the feasibility and toxicities of whole gland salvage treatment of the prostate using temporary implantation of radioactive seeds into the prostate.    ,NCT02560181
Prostate Cancer,PET-MR-PSA Prostate Cancer Recidive Study, Simultaneous PET/MRI has the potential to improve the detection accuracy in recurrent prostate cancer since it combines the excellent soft-tissue contrast of MRI with the high molecular sensitivity of PET in a single imaging session. The aim of this study is to evaluate the sensitivity and specificity of simultaneous 18F-Fluciclovine PET/MRI for detection of recurrent prostate cancer.    ,NCT02562131
Prostate Cancer,Salvage Lymph Node Dissection in Prostate Cancer Patients With Recurrence After Radical Prostatectomy, Despite continuous technical improvements in urologic surgery up to 40% of prostate cancer patients will develop biochemical recurrence after radical prostatectomy (RP) potentially because of micro metastasis at the time of the primary surgery. With improved radiological modalities and nuclear medicine tracers like 68Ga-PSMA PET/CT which allow the localization of the site of recurrence there is increasing interest in metastasis directed therapies such as salvage lymph node dissection. The pelvic extended salvage lymph node dissection (sLND) is a promising option for treating prostate cancer patients with local recurrence after radical prostatectomy with curative intent. Several retrospective series has been published to determine the local value of sLND. Despite the first data seem to be feasible and promising to date no prospective evaluation has been made. Thus sLND is still experimental according to the guidelines and is considered as an off label therapy. This prospective single center phase I/II study was conducted to investigate the safety and early efficacy of salvage lymph node dissection in prostate cancer patients with local pelvic recurrence after radical prostatectomy (RP) with curative intention.    ,NCT02974075
Prostate Cancer,A Pragmatic Trial of the Effect of a Mailed Patient Flyer About Prostate Specific Antigen (PSA) Testing Prior to an Annual Exam, 1. Does a one-page American College of Physicians educational flyer about the pros and cons of prostate cancer screening sent to men within two weeks of their scheduled annual health examinations in a general medicine clinic result in a different rate of prostate cancer screening than among men who were not sent the flyer?   2. Do patients find the flyer useful and understandable? Context: The use of prostate specific antigen (PSA) screening for prostate cancer is controversial because of a lack of evidence that such screening saves lives when applied within a population and because such testing can lead to invasive downstream biopsies and aggressive treatment that is associated with a high risk of permanent side effects (e.g. impotence incontinence). Almost all professional societies (American Cancer Society American Urologic Association American College of Physicians United States Preventive Services Task Force) advocate that patients receive education and complete an informed decision-making discussion with their medical providers about the pros and cons of the PSA test as well as their personal preferences before proceeding with this test. Unfortunately despite these recommendations there is seldom sufficient time during clinic visits to achieve this goal.    ,NCT01516801
Prostate Cancer,Prostate Cancer Education in African American Men, This study evaluates the efficacy of a tailored telephone intervention to promote informed decision making about prostate cancer testing among predominantly immigrant black men.    ,NCT01415375
Prostate Cancer,Laparoscopic Vs. Open Prostatectomy Outcomes, This study is aimed at discovering the differences in outcomes regarding quality of life issues(continence impotence) of patients who have had either laparoscopic or open surgical technique for prostate cancer.    ,NCT00695773
Prostate Cancer,A Study to Evaluate the Efficacy and Tolerability of Zoledronic Acid in Patients With Metastatic Prostate Cancer Who Can be Treated With a Group of Medications Known as Bisphosphonates, The purpose of this study is to assess the efficacy and tolerability of zoledronic acid in preventing skeletal-related events in patients with prostate cancer    ,NCT00172016
