Disease,Title,Abstract,NCT_ID
Breast Cancer,Veliparib Cisplatin and Vinorelbine Ditartrate in Treating Patients With Recurrent and/or Metastatic Breast Cancer, This phase I trial studies the side effects and best dose of veliparib when given together with cisplatin and vinorelbine ditartrate in treating patients with breast cancer that has returned or spread to other parts of the body. Veliparib may stop the growth of tumor cells by blocking some of the enzymes needed for cell growth. Drugs used in chemotherapy such as cisplatin and vinorelbine ditartrate work in different ways to stop the growth of tumor cells either by killing the cells by stopping them from dividing or by stopping them from spreading. Giving veliparib together with combination chemotherapy may be a better treatment for breast cancer.    ,NCT01104259
Breast Cancer,Gamma-secretase/Notch Signalling Pathway Inhibitor RO4929097 in Treating Patients With Advanced Metastatic or Recurrent Triple Negative Invasive Breast Cancer, This phase II clinical trial studies how well gamma-secretase/Notch signalling pathway inhibitor RO4929097 works in treating patients with advanced metastatic or recurrent triple negative invasive breast cancer. Gamma-secretase/Notch signalling pathway inhibitor RO4929097 may stop the growth of tumor cells by blocking some of the enzymes needed for cell growth.    ,NCT01151449
Breast Cancer,RO4929097 and Whole-Brain Radiation Therapy or Stereotactic Radiosurgery in Treating Patients With Brain Metastases From Breast Cancer, This randomized phase I/II trial studies the side effects and the best dose of RO4929097 (gamma-secretase/Notch signalling pathway inhibitor RO4929097) when given together with whole-brain radiation therapy or stereotactic radiosurgery and to see how well it works compared to whole-brain radiation therapy or stereotactic radiosurgery alone in treating patients with breast cancer or other cancers (such as lung cancer or melanoma) that have spread to the brain. RO4929097 may stop the growth of tumor cells by blocking some of the enzymes needed for cell growth. Whole-brain radiation therapy uses high energy x-rays deliver radiation to the entire brain to treat tumors that can and cannot be seen. Stereotactic radiosurgery may be able to deliver x-rays directly to the tumor and cause less damage to normal tissue. It is not yet known whether giving RO4929097 together with whole-brain radiation therapy or stereotactic radiosurgery may kill more tumor cells.    ,NCT01217411
Breast Cancer,0927GCC: Entinostat and Anastrozole in Treating Postmenopausal Women With Triple-Negative Breast Cancer That Can Be Removed by Surgery, This phase II trial is studying how well giving entinostat and anastrozole together works in treating postmenopausal women with triple-negative breast cancer that can be removed by surgery. Entinostat may stop the growth of tumor cells by blocking some of the enzymes needed for cell growth. Estrogen can cause the growth of breast cancer cells. Hormone therapy using anastrozole may fight breast cancer by blocking the use of estrogen by the tumor cells. Giving entinostat together with anastrozole may be an effective treatment for breast cancer.    ,NCT01234532
Breast Cancer,Carboplatin and Eribulin Mesylate in Triple Negative Breast Cancer Patients, This phase II trial studies how well giving eribulin mesylate and carboplatin together before surgery works in treating patients with stage I-III triple-negative breast cancer. Drugs used in chemotherapy such as eribulin mesylate and carboplatin work in different ways to stop the growth of tumor cells either by killing the cells or by stopping them from dividing. Giving chemotherapy before surgery may make the tumor smaller and reduce the amount of normal tissue that needs to be removed.    ,NCT01372579
Breast Cancer,Paclitaxel and Cyclophosphamide With or Without Trastuzumab Before Surgery in Treating Patients With Previously Untreated Stage I-III Breast Cancer, This phase II trial studies the side effects and how well giving paclitaxel and cyclophosphamide with or without trastuzumab before surgery works in treating patients with previously untreated stage I-III breast cancer. Drugs used in chemotherapy such as paclitaxel and cyclophosphamide work in different ways to stop the growth of tumor cells either by killing the cells or by stopping them from dividing. Monoclonal antibodies such as trastuzumab can block tumor growth in different ways. Some block the ability of tumor cells to grow and spread. Others find tumor cells and help kill them or carry tumor-killing substances to them. Giving combination chemotherapy with or without trastuzumab before surgery may make the tumor smaller and reduce the amount of normal tissue that needs to be removed    ,NCT01750073
Breast Cancer,MRI and Mammography Before Surgery in Patients With Stage I-II Breast Cancer, The purpose of this study is to test whether patients undergoing a breast MRI (magnetic resonance imaging) before breast surgery will have better results after the surgery. Breast tumors are routinely evaluated using mammograms and ultrasound before surgery. This study would like to find out if using MRI in addition to mammography before surgery improves our ability to evaluate tumors and decide what kind of surgery is best for the patient.    ,NCT01805076
Breast Cancer,Carboplatin and Combination Chemotherapy With or Without Veliparib in Treating Patients With Stage IIB-IIIC Breast Cancer, This randomized phase II trial studies how well carboplatin and combination chemotherapy with or without veliparib works in treating patients with stage IIB-IIIC breast cancer. Drugs used in chemotherapy such as paclitaxel carboplatin doxorubicin hydrochloride and cyclophosphamide work in different ways to stop the growth of tumor cells either by killing the cells or by stopping them from dividing. Veliparib may stop the growth of tumor cells by blocking some of the enzymes needed for cell growth. It is not yet known whether giving carboplatin and combination chemotherapy are more effective with or without veliparib is more effective in treating breast cancer.    ,NCT01818063
Breast Cancer,Pegylated Liposomal Doxorubicin Hydrochloride and Carboplatin Followed by Surgery and Paclitaxel in Treating Patients With Triple Negative Stage II-III Breast Cancer, This phase II trial studies how well pegylated liposomal doxorubicin hydrochloride and carboplatin followed by surgery and paclitaxel work in treating patients with stage II-III breast cancer that does not have estrogen receptors progesterone receptors or large amounts of human epidermal growth factor receptor 2 (HER2)/neu protein (triple negative). Drugs used in chemotherapy such as pegylated liposomal doxorubicin hydrochloride carboplatin and paclitaxel work in different ways to stop the growth of tumor cells either by killing the cells by stopping them from dividing or by stopping them from spreading. Giving pegylated liposomal doxorubicin hydrochloride and carboplatin before surgery may make the tumor smaller and reduce the amount of normal tissue that needs to be removed. Giving pegylated liposomal doxorubicin hydrochloride and carboplatin followed by surgery and paclitaxel may be an effective treatment for breast cancer.    ,NCT02315196
Breast Cancer,Anastrozole and ZD1839 Compared With Fulvestrant and ZD1839 in Postmenopausal Women w/ Metastatic Breast Cancer, This randomized phase II trial is studying how well giving gefitinib together with anastrozole works compared to giving gefitinib together with fulvestrant in treating postmenopausal women with recurrent or metastatic breast cancer. Estrogen can stimulate the growth of breast cancer cells. Hormone therapy using anastrozole and fulvestrant may fight breast cancer by blocking the use of estrogen. Gefitinib (ZD1839) may stop the growth of cancer cells by blocking the enzymes necessary for their growth. It is not yet known whether gefitinib is more effective when combined with anastrozole or fulvestrant in treating breast cancer.    ,NCT00057941
Breast Cancer,Tipifarnib and Fulvestrant in Hormone Receptor-Positive Metastatic Breast Cancer, This phase II trial is studying how well giving tipifarnib together with fulvestrant works as second-line therapy in treating postmenopausal women with hormone receptor-positive inoperable locally advanced or metastatic breast cancer that has progressed after previous first-line endocrine therapy. Tipifarnib may stop the growth of tumor cells by blocking the enzymes necessary for their growth. Estrogen can stimulate the growth of breast cancer cells. Hormone therapy using fulvestrant may fight breast cancer by blocking the use of estrogen. Combining tipifarnib with fulvestrant may kill tumor cells that did not respond to first-line therapy.    ,NCT00082810
Breast Cancer,Hormone Therapy and Combination Chemotherapy Before and After Surgery in Treating Patients With Stage I-IIIA Breast Cancer, This phase II trial is studying how well giving hormone therapy together with combination chemotherapy before and after surgery works in treating patients with stage I-IIIA breast cancer. Estrogen can cause the growth of breast cancer cells. Hormone therapy using exemestane and triptorelin pamoate may fight breast cancer by lowering the amount of estrogen the body makes. Drugs used in chemotherapy such as capecitabine methotrexate vinorelbine ditartrate and paclitaxel work in different ways to stop the growth of tumor cells either by killing the cells or by stopping them from dividing. Giving hormone therapy together with combination chemotherapy before surgery may make the tumor smaller and reduce the amount of normal tissue that needs to be removed. Giving these treatments after surgery may kill any tumor cells that remain after surgery    ,NCT00194792
Breast Cancer,Doxorubicin Hydrochloride Cyclophosphamide and Filgrastim Followed By Paclitaxel Albumin-Stabilized Nanoparticle Formulation With or Without Trastuzumab in Treating Patients With Breast Cancer Previously Treated With Surgery, RATIONALE: Drugs used in chemotherapy such as doxorubicin hydrochloride cyclophosphamide and paclitaxel albumin-stabilized nanoparticle formulation work in different ways to stop the growth of tumor cells either by killing the cells or by stopping them from dividing. Colony-stimulating factors such as filgrastim may increase the number of immune cells found in bone marrow or peripheral blood and may help the immune system recover from the side effects of chemotherapy. Monoclonal antibodies such as trastuzumab can block tumor growth in different ways. Some block the ability of tumor cells to grow and spread. Others find tumor cells and help kill them or carry tumor-killing substances to them. Giving combination chemotherapy and filgrastim together with trastuzumab may kill more tumor cells. PURPOSE: This phase II trial is studying how well giving doxorubicin hydrochloride cyclophosphamide and filgrastim together followed by paclitaxel albumin-stabilized nanoparticle formulation and trastuzumab works in treating patients with breast cancer previously treated with surgery    ,NCT00407888
Breast Cancer,F-18 16 Alpha-Fluoroestradiol-Labeled Positron Emission Tomography in Predicting Response to First-Line Hormone Therapy in Patients With Stage IV Breast Cancer, This phase II trial is studying how well F-18 16 alpha-fluoroestradiol (FES) imaging works in predicting response to first-line hormone therapy in women with hormone receptor-positive metastatic breast cancer. Diagnostic procedures such as FES imaging may help predict how well patients will respond to hormone therapy and may help plan the best treatment.    ,NCT00602043
Breast Cancer,RO4929097 and Letrozole in Treating Post-Menopausal Women With Hormone Receptor-Positive Stage II or Stage III Breast Cancer, This phase I trial is studying the side effects and best dose of RO4929097 when given together with letrozole in treating post-menopausal women with stage II or stage III breast cancer. RO4929097 may stop the growth of tumor cells by blocking some of the enzymes needed for cell growth. Estrogen can cause the growth of breast cancer cells. Hormone therapy using letrozole may fight breast cancer by blocking the use of estrogen by the tumor cells. Giving RO4929097 together with letrozole may be an effective treatment for breast cancer.    ,NCT01208441
Breast Cancer,BKM120 and Fulvestrant for Treating Postmenopausal Patients With Estrogen Receptor-Positive Stage IV Breast Cancer, This phase I trial will determine the Maximum Tolerated Dose (MTD) of BKM120 when given together with fulvestrant in treating postmenopausal patients with estrogen receptor-positive (ER+) stage IV breast cancer. The toxicity profile of this combination therapy will also be described. Inhibition of PI3K by BKM120 may enhance programmed cell death (apoptosis) in estrogen receptor positive (ER+) breast cancer cells. Giving fulvestrant together with BKM 120 may enhance this apoptotic effect providing a novel therapeutic strategy for patients with metastatic ER+ breast cancer.    ,NCT01339442
Breast Cancer,Goserelin and Letrozole or Anastrozole in Premenopausal Patients With Stage II-III Estrogen Receptor-Positive Breast Cancer, This phase II trial studies the impact of a presurgical endocrine therapy consisting of goserelin with letrozole or anastrozole on the treatment of premenopausal patients with stage II-III estrogen receptor-positive (ER+) and human epidermal growth factor receptor 2 (HER2)-negative breast cancer. Endocrine therapy reduces the amount of estrogen in the body. E+ breast cancer require estrogen so lower levels of estrogen may slow or stop cell growth. Giving goserelin together with letrozole or anastrozole before surgery may enhance the effectiveness of or eliminate the need for chemotherapy    ,NCT01368263
Breast Cancer,Pilot Study Estradiol Followed by Exemestane Hormone Receptor + Metastatic Breast Cancer," RATIONALE: Estrogen can cause the growth of tumor cells. Hormone therapy using therapeutic estradiol may fight breast cancer by lowering the amount of estrogen the body makes. Though estradiol initially produces stimulation of ER+ cancer cells both laboratory and some clinical experience indicate that it may have the opposite effect on such cells once they have become resistant to estrogen deprivation. In laboratory models there is death of the ""resistant"" population after estradiol treatment followed by restoration of sensitivity of the remaining cells to estrogen deprivation as with an aromatase inhibitor. Exemestane may stop the growth of tumor cells by blocking some of the enzymes needed for cell growth. Giving therapeutic estradiol together with exemestane may kill more tumor cells. PURPOSE: This clinical trial studies therapeutic estradiol and exemestane in treating post-menopausal patients with hormone receptor-positive metastatic breast cancer    ",NCT01385280
Breast Cancer,Neo-adjuvant Therapy With Anastrozole Plus Pazopanib in Stage II and III ER+ Breast Cancer, This phase II trial studies how well giving pazopanib hydrochloride and anastrozole before surgery works in treating patients with stage II-III estrogen receptor-positive breast cancer. Pazopanib hydrochloride and anastrozole may stop the growth of tumor cells by blocking some of the enzymes needed for cell growth. Giving pazopanib hydrochloride and anastrozole together before surgery may make the tumor smaller and reduce the amount of normal cells that have to be removed    ,NCT01394211
Breast Cancer,Biomarkers in Tissue Samples From Patients With Newly Diagnosed Breast Cancer Treated With Zoledronic Acid, This pilot clinical trial studies biomarkers in tissue samples from patients with newly diagnosed breast cancer treated with zoledronic acid (ZA). Studying samples of tumor tissue in the laboratory from patients receiving ZA may help doctors learn more about the effects of ZA on cells. It may also help doctors understand how well patients respond to treatment.    ,NCT01409811
Breast Cancer,BYL719 and Letrozole in Post-Menopausal Patients With Hormone Receptor-Positive Metastatic Breast Cancer, This phase I trial studies the side effects and best dose of the PI3K inhibitor BYL719 when given together with letrozole in treating patients with hormone receptor-positive metastatic breast cancer. The PI3K inhibitor BYL719 may stop the growth of tumor cells by blocking some of the proteins needed for cell growth. Hormone therapy using letrozole may fight breast cancer by blocking the use of estrogen by the tumor cells. Giving the PI3K inhibitor BYL719 together with letrozole may kill more tumor cells    ,NCT01791478
Breast Cancer,A Study to Evaluate Genetic Predictors of Aromatase Inhibitor Musculoskeletal Symptoms (AIMSS), E1Z11 is a study to determine whether certain genetic information can predict which breast cancer patients will discontinue treatment with AIs due to the development of musculoskeletal symptoms (MSS). Women with stage 1-111 breast cancer who are prescribed the aromatase inhibitor anastrozole as treatment may join.    ,NCT01824836
Breast Cancer,Fulvestrant and/or Anastrozole in Treating Postmenopausal Patients With Stage II-III Breast Cancer Undergoing Surgery, The study is being conducted to determine whether neoadjuvant endocrine therapy with fulvestrant or the combination of anastrozole and fulvestrant is better than anastrozole when given before surgery to shrink the cancer and stop it from growing. Anastrozole inhibits tumor growth by reducing the levels of estrogen and has been approved by the Food and Drug Administration (FDA) of the United States for use after surgery for postmenopausal women with estrogen receptor positive breast cancer. It is also considered a standard of care to give anastrozole for a few months before surgery to shrink the tumor. Fulvestrant inhibits tumor cell growth by reducing the levels of estrogen receptor in the tumor cell. It is not approved by the FDA for use in women with early stage breast cancer before or after surgery but is approved by the FDA for patients with advanced (Stage 4) estrogen receptor positive breast cancer that has spread to other parts of the body.    ,NCT01953588
Breast Cancer,Mucoadhesive Oral Wound Rinse in Preventing and Treating Stomatitis in Patients With ER- or PR-Positive Metastatic or Locally Recurrent Breast Cancer That Cannot be Removed by Surgery Receiving Everolimus, This randomized phase II trial studies how well mucoadhesive oral wound rinse works in preventing and treating stomatitis in patients with estrogen receptor (ER)- or progesterone receptor (PR)-positive metastatic or locally recurrent breast cancer that cannot be removed by surgery receiving everolimus. Mucoadhesive oral wound rinse may help prevent symptoms of stomatitis or mouth sores in patients receiving everolimus.    ,NCT02015559
Breast Cancer,Phase II Study of Everolimus Beyond Progression, This phase II trial studies how well everolimus and hormone therapy work in treating patients with hormone receptor positive breast cancer that has continued to spread (progressed) or returned after a period of improvement (recurred) on everolimus and exemestane hormone therapy. Everolimus is a chemotherapy drug that may stop the growth of tumor cells by blocking some of the enzymes needed for cell growth. Estrogen and progesterone are hormones that can cause the growth of breast cancer cells. Hormone therapy may fight breast cancer by lowering the amount of estrogen and progesterone the body makes. Giving everolimus with a different type of hormone therapy may be an effective treatment for breast cancer in patients who progressed on everolimus with exemestane.    ,NCT02269670
Breast Cancer,Pharmacokinetically Guided Everolimus in Patients With Breast Cancer Pancreatic Neuroendocrine Tumors or Kidney Cancer, This phase II trial studies how well real-time pharmacokinetic therapeutic drug monitoring works in preventing stomatitis from developing in patients with hormone receptor positive breast cancer pancreatic neuroendocrine tumors or kidney cancer that are receiving a type of cancer drug called everolimus. Stomatitis is a common side effect of everolimus that causes inflammation of the mouth with or without oral ulcers and frequently leads to patients discontinuing the medication. Monitoring the blood levels of everolimus and making adjustments in a patient's dose may be able to decrease the incidence of stomatitis while maintaining the effectiveness of everolimus to treat the cancer.    ,NCT02273752
Breast Cancer,Ruxolitinib in Estrogen Receptor Positive Breast Cancer, This is a Phase II investigator-Initiated trial of the Investigational Drug Ruxolitinib in combination with Exemestane in patients with estrogen-receptor positive advanced breast cancer. The objective of this study is to determine the preliminary safety and efficacy of the combination of exemestane and Ruxolitinib (INCB018424).    ,NCT01594216
Breast Cancer,An Intervention to Decrease Fatigue Among Breast Cancer Survivors, This research project is being done to design and then test whether a 10 week program can help reduce the symptoms of being tired and fatigued among women who have had breast cancer. The pilot study will include 4 groups of women two groups of women from Baltimore and two groups of women from Washington County Maryland. Each group will have 5 to 6 women. The purpose of this pilot study is to help us find the best things to include in the program to help women who have had breast cancer and who have severe problems with fatigue that has lasted months to years after being treated with chemotherapy or radiation therapy. Following the pilot program we will conduct and evaluate (using a quasi-experimental design comparing fatigue scores before and after the intervention) the efficacy of the refined 10-week integrated mind/body medicine approach to reduce symptoms of fatigue among breast cancer survivors who have completed their adjuvant therapy. Four intervention groups (~12 women per group) will be conducted: two in the urban setting and two in the rural setting. We will assess fatigue symptoms at baseline immediately after the program 2 months and 6 months following completion of the program. We will compare mean baseline scores to post-intervention scores. The ultimate goal is to develop a non-pharmacologic holistic low risk intervention for improving symptoms of fatigue and thus improving quality of life among breast cancer survivors    ,NCT00273208
Breast Cancer,Estrogen for Triple Negative Breast Cancer, The purpose of this study is to determine the effectiveness of Estradiol treatment for advanced breast cancer that is hormone receptor negative and Her2/neu negative. The study will also use tumor tissue from your original diagnosis or from a biopsy you may have had for your cancer to look at hormone receptors in the lab. The tissue left over from your previous surgery or a previous biopsy will be used for research tests to check whether a different estrogen receptor (estrogen receptor beta) is seen in the tumor and if that makes estrogen work better.    ,NCT01083641
Breast Cancer,Breast Cancer in Young Women: Is it Different?, Breast cancer is the leading cancer among women in Saudi Arabia representing almost the third of cancer diagnosed in Saudi women. Breast cancer in Saudi women is more frequently observed at young age. The data on this observation is either lacking or scares. Furthermore the pathological and molecular features of breast cancer in young women are not clear. The study will provide important information to the national health care planner about this disease in young women including shedding light on possible genetic risk factors    ,NCT01320488
Breast Cancer,Dose Dense TC + Pegfilgrastim Support for Breast Cancer, The purpose of this study is to determine the feasibility of giving standard TC chemotherapy on a dose dense schedule (ddTC) as well as evaluating the nature and frequency of ddTC side effects.    ,NCT01671319
Breast Cancer,Side Effect Prevention Training (SEPT) for Nocebo Effects in Breast Cancer Patients, The purpose of this study is to evaluate a side effect prevention training (SEPT) that optimizes patients' response expectations before the start of adjuvant endocrine treatment (AET) to prevent nocebo side effects and enhance quality of life during longer term drug intake.    ,NCT01741883
Breast Cancer,Expectations and Side Effects of Endocrine Therapy in Women With Breast Cancer, The purpose of this study is to evaluate the role of patients' response expectations for nocebo side effects quality of life and adherence during adjuvant endocrine treatment (AET). Furthermore this study analyses the effects of a structured treatment information on patients' satisfaction with information response expectations knowledge and adherence.    ,NCT02088710
Breast Cancer,Adjuvant Endocrine Therapy for Estrogen Receptor-beta Positive Triple Negative Breast Cancer, The study is a prospective multi-center randomized control clinical trial which is sponsored by the researchers. The purpose of this study is to determine the effectiveness of adjuvant endocrine therapy for operable ER-beta positive ER-alpha/PR negative Her-2 negative breast cancer(triple negative breast cancer TNBC) patients. The ER-beta positive TNBC patients who had undergone modified radical mastectomy or breast-conserving surgery were randomly (1:1) enrolled to receive toremifene (60 mg per day for premenopausal and perimenopausal patients) /anastrozole(1mg per day for postmenopausal patients) or observation within 4 weeks after adjuvant chemotherapy and/or radiation therapy if necessary.The follow-up time will be at least five years. The disease free survival(DFS) and overall survival(OS) between endocrine group and observation group will be compared to evaluate the effectiveness.    ,NCT02089854
Breast Cancer,Silent Breast Cancer A Study of the Disease Prevalence Held by Imaging Guided Biopsies in Autopsy Specimens, The aim of this study is to define silent breast cancer prevalence in both sexes and will be held by biopsies performed in imaging suspicious areas of the breast (ecography and mammography) in cadavers without known breast cancer.    ,NCT02480933
Breast Cancer,Effect of TIVA Propofol vs Sevoflurane Anaesthetic on Serum Biomarkers and on PBMCs in Breast Cancer Surgery," Surgery perioperative stress anaesthetics and analgesics may modulate the immunosurveillance mechanisms and overwhelm host defences that normally maintain a balance between immunity & carcinogenesis. This may lead to escape of cancer cells and tilt the scales toward a more protumorigenic microenvironment. Volatile agents in particular have been shown to exhibit profound immunosuppressive effects. In comparison propofol has a favorable profile and inhibits cancer cell activity. Determining ""cancer-protective"" role of TIVA with propofol presents an exciting window of opportunity that has potential to improve outcomes in cancer patients undergoing resection surgery    ",NCT03005860
Breast Cancer,The Tetrad BMI Leptin Leptin/Adiponectin (L/A) Ratio and CA-15-3 is a Reliable Biomarker of Breast Cancer, Objective: Evaluate body mass index (BMI) leptin Leptin/adiponectin (L/A) ratio and cancer antigen (CA) 15-3 together as reliable biomarkers for breast cancer. Patients: Consecutive patients aged between 40 - 60 years with breast disease and informed consent. Interventions: Patients' Anthropometric and laboratorial characteristics classified by BMI in the group of cancer and patients with benign breast disease as well as biochemical tests of leptin adiponectinCA 15-3 hemoglobin glucose low-density lipoprotein cholesterol (LDLC) high-density lipoprotein cholesterol (HDLC) levels were obtained as well as a blood sample to analyze CA 15-3 levels with a electrochemiluminescence immunoassay. Hypothesis: Using together leptin L/A ratio CA 15-3 and BMI could offer a reliable approach to detect high risk women to develop breast cancer.    ,NCT01643148
Breast Cancer,Anesthesia and Circulating Tumor Cells in Breast Cancer, Serious concern about the role of anesthesia in tumor recurrence has considerably risen over years but the lack of surrogate markers for tumor spreading made trials addressing this issue difficult to realize. In breast cancer patients CTC positivity has been recently recognized as an independent prognostic factor. In this respect we postulated that in a first step changes in the number of CTC after general anesthesia would help to determine the effect of anesthesia on this tumor marker.    ,NCT02005770
Breast Cancer,Effect of Yoga on Life Quality and Immunity in Breast Cancer Patients After Operation and or Chemotherapy, The purpose of study is to investigate if yoga exercise improve life quality and immune status in breast cancer patients after complete treatment (including surgery and / or radiotherapy and / or chemotherapy)    ,NCT02243163
Breast Cancer,A Pre-Surgical PK Study of IM and Intraductally Delivered Fulvestrant, This is an open-label non-randomized pharmacokinetic study of fulvestrant in women scheduled for mastectomy or lumpectomy. Eligible subjects will be identified with breast cancer or DCIS. The first subject of each of five groups will receive fulvestrant intramuscularly. The subsequent 5 subjects of each group will receive fulvestrant by intraductal instillation. All subjects will be monitored for systemic and local adverse events during the procedure and following the procedure until mastectomy or lumpectomy. Subjects that receive fulvestrant will undergo serial blood draws to determine fulvestrant blood concentration levels.    ,NCT02540330
Breast Cancer,Trial of Anastrozole and Palbociclib in Metastatic HER2-Negative Breast Cancer, This is an open-label pilot study designed to evaluate the safety and feasibility of combining anastrozole and palbociclib in the following two cohorts: Cohort A) as first-line therapy and Cohort B) as maintenance therapy after first-line chemotherapy in postmenopausal patients with HR-positive HER2-negative metastatic breast cancer. Pre- and perimenopausal women must receive therapy with an LHRH agonist. The LHRH agonist will be by choice for an approved LHRH agonist administered according to its respective prescribing information. Following informed consent and eligibility check subjects will be enrolled to either Cohort A or Cohort B.    ,NCT02942355
Breast Cancer,Conservative Surgery With or Without Axillary Lymphnode Removal in Treating Women With T1N0 Breast Cancer, Rationale Axillary surgery is still fundamental part of breast cancer (BC) management for adjuvant treatment planning. Purpose Randomized phase III trial to compare the effectiveness of surgical therapy with or without axillary dissection following conservative treatment in women with stage I breast cancer. To determine the possibility to avoid axillary surgery in patients with early breast cancer finding an alternative method to define the need of adjuvant treatment without compromising long-term disease control.    ,NCT01508546
Breast Cancer,1st Line Treatment of Bevacizumab-Taxane vs Bevacizumab-Exemestane in Metastatic Breast Cancer, In first-line metastatic breast cancer the bevacizumab-taxane to progression or toxicity is currently the standard treatment. In patients expressing hormone receptors it was shown that hormone therapy administered in maintenance after induction chemotherapy could have a benefit regarding the progression-free survival. The investigators make the hypothesis that there would be interest to discontinue treatment with taxane after 4 months and to begin hormone therapy while continuing maintenance bevacizumab. Exemestane was chosen because it has been shown potentially active in patients who progressed after letrozole anastrozole or tamoxifen.    ,NCT01303679
Breast Cancer,Effect of Zoledronic Acid as Anti-Cancer Treatment in Metastatic Breast Cancer Patients, This study will evaluate zoledronic acid's anti-cancer effects and Circulating Tumor Cell (CTCs) measurements in patients with HER2-negative metastatic breast cancer without bone metastasis.    ,NCT01129336
Breast Cancer,Ultrasound Guided Core Biopsy vs Fine Needle Aspiration for Evaluation of Axillary Lymphadenopathy, The study was performed to determine if either ultrasound guided core biopsy or fine needle aspiration of an axillary lymph node has superior sensitivity in detecting metastatic carcinoma from the ipsilateral breast.    ,NCT01920139
Breast Cancer,Strain Imaging in Breast Cancer Patients Receiving Trastuzumab, The purpose of this research study is to evaluate the effects of the chemotherapeutic drug Trastuzumab (Herceptin) on the heart. Trastuzumab (Herceptin) is used to treat specific types of breast cancer and is known to cause weakening of the heart. Unfortunately little is know as to why this this happens. The investigators want to identify any factors that may lead to the early detection treatment and prevention of the cardiotoxicity (heart problem) associated with this drug.    ,NCT02080390
Breast Cancer,A Phase I Study of LJM716 in Squamous Cell Carcinoma of Head and Neck or HER2+ Breast Cancer or Gastric Cancer, This primary purpose of this study is to estimate the maximum tolerated dose (MTD) and/or recommended dose for expansion (RDE) and preferred dosing schedule of LJM716 given by IV infusion in adult patients with squamous cell carcinoma of head and neck or esophagus or HER2 overexpressing metastatic breast cancer or gastric cancer    ,NCT01598077
Breast Cancer,Trial of Eribulin/Cyclophosphamide or Docetaxel/Cyclophosphamide as Neoadjuvant Therapy in Locally Advanced HER2-Negative Breast Cancer, The investigators propose a randomized phase II study evaluating the pCR and toxicity profiles of combination eribulin/cyclophosphamide (ErC) and docetaxel /cyclophosphamide (TC) as neoadjuvant therapy for locally advanced HER2-negative breast cancer.    ,NCT01527487
Breast Cancer,Trial of Exemestane +/- MM-121 in Postmenopausal Women With Locally Advanced or Metastatic Estrogen Receptor Positive and/or Progesterone Receptor Positive Her2 Negative Breast Cancer, To determine whether the combination MM-121 + Exemestane in ER+ and/or PR+ breast cancer patients is more effective than Exemestane alone    ,NCT01151046
Breast Cancer,ImmunoTEP au 68-Ga- IMP-288 for Patients With a Recurrence of HER2 Negative Breast Carcinoma Expressing CEA, Main objective: To determine the optimal molar doses of the biospecific antibody TF2 and 68 Ga-IMP-288 and the optimal time for pretargeting for immuno-PET in patients with breast carcinoma. Secondary objectives: To study the sensitivity of the immuno-PET compare its performance to standard imaging methods evaluate the safety of 150 MBq of 68 Ga-IMP-288; study the development of immunization against TF2 or complex TF2-IMP-288;    ,NCT01730612
Breast Cancer,Ph 1 ADI-PEG 20 Plus Doxorubicin; Patients With HER2 Negative Metastatic Breast Cancer, Certain cancers require the amino acid arginine. Arginine deiminase (ADI) is an enzyme from microbes that degrade arginine. ADI has been formulated with polyethylene glycol and has been used to treat patients that have cancers that require arginine. In this study ADI will be combined with the well known chemotherapy Doxorubicin and the safety and potential efficacy of this combination will be explored in patients with HER2 Negative Metastatic Breast Cancer.    ,NCT01948843
Breast Cancer,Pilot Study of Cabazitaxel and Paclitaxel in HER2 Negative Breast Cancer, 90 patients with HER2 negative breast cancer will be randomised to receive 18 weeks of chemotherapy treatment either 6 cycles of 3 weekly Cabazitaxel or 6 cycles of weekly Paclitaxel to determine the difference in progression free survival between the 2 groups. If results at that stage suggest a potential benefit then the trial will be developed further to accrue 70 more patients.    ,NCT03048942
Breast Cancer,Cardiac Safety Study in Patients With HER2 + Breast Cancer," HER2 positive breast cancer cells have more HER2 receptor (a protein on the surface of cells) than normal breast cells. Approximately 30% of patients with breast cancer have HER2 positive breast cancer. Before HER2 targeted therapies (i.e. treatments that directly block the receptor HER2) were developed patients with HER2 positive breast cancer had a very aggressive form of disease. With the use of trastuzumab an anticancer drug that directly targets the receptor HER2 and more recently pertuzumab and ado-trastuzumab emtansine patients are able to live longer and have better control of their cancer. Unfortunately the use of HER2 targeted therapies can increase the risk of heart problems and for this reason these treatments were only studied and approved for patients with normal heart function. In this study we plan to give HER2 targeted therapies to patients with HER2 positive breast cancer and mildly decreased heart function along with concomitant evaluation by a heart doctor (called cardiologist) and appropriate medications to strengthen the heart. We will do frequent monitoring of the heart function with a test called echocardiogram that will give us a detailed ""picture"" of the heart. We will also draw blood along with routine blood tests to try to understand why some patients develop heart problems and others do not. The study will take a maximum of 12 months and patients will be monitored for 6 additional months. We hypothesize that it is safe to administer HER2 targeted therapies to patients with breast cancer and mildly decreased heart function i.e. LVEF between 40 and 50% while on appropriate heart medications.    ",NCT01904903
Breast Cancer,A Multi-Center Study of Lapatinib in Patients With Trastuzumab-refractory Metastatic Breast Cancer, Evaluating the Efficacy of Lapatinib in Combination With Chemotherapy in Patients With Trastuzumab-refractory Metastatic HER2-positive Breast Cancer.    ,NCT02362958
